#separator:comma
#html:true
#tags column:4
#columns:Learnable,Definition,Audio,Level tags
"أَدَبٌ","les règles de politesse","[sound:ataalamou-larabia-3_1355469c_130512190_191113_2104_47.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"الأَكْلُ والشُربُ","repas","[sound:ataalamou-larabia-3_1355469c_130512191_191113_2104_56.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"كانَ/يَكونُ","être (imparfait = مُضارِعٌ + كانَ)","[sound:ataalamou-larabia-3_1355469c_130512192_191113_2105_08.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"غُلامٌ","garçon","[sound:ataalamou-larabia-3_1355469c_130512193_191113_2105_16.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"صَغيرٌ/صِغارٌ","petit(s)","[sound:ataalamou-larabia-3_1355469c_130512194_191113_2105_26.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"أُمٌّ/أُمَّهاتٌ","mère(s)","[sound:ataalamou-larabia-3_1355469c_130512195_191113_2105_34.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"ـــهُ/ها","nom+~=son/sa - verbe+~=lui/l'","[sound:ataalamou-larabia-3_1355469c_130512196_191113_2105_47.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"تَزَوَّجَ","épouser","[sound:ataalamou-larabia-3_1355469c_130512197_191113_2106_01.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"بَعْدَ","après","[sound:ataalamou-larabia-3_1355469c_130512198_191113_2111_14.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"وَفاةٌ","mort","[sound:ataalamou-larabia-3_1355469c_130512199_191113_2111_21.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"زَوْجٌ","époux, épouse","[sound:ataalamou-larabia-3_1355469c_130512201_191113_2111_30.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"في حِجْرٍ","être à la charge de...","[sound:ataalamou-larabia-3_1355469c_130512202_191113_2106_47.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"أَكَلَ/يَأْكُلُ","manger","[sound:ataalamou-larabia-3_1355469c_130512203_191113_2106_56.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"كَما","comme","[sound:ataalamou-larabia-3_1355469c_130512204_191113_2107_01.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"وَلَدٌ/أَوْلادٌ","enfant(s)","[sound:ataalamou-larabia-3_1355469c_130512205_191113_2107_09.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"مَعَ","avec","[sound:ataalamou-larabia-3_1355469c_130512206_191113_2107_14.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"يَتيمٌ","orphelin","[sound:ataalamou-larabia-3_1355469c_130512207_191113_2107_29.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"ماتَ/يـَموتُ","mourir","[sound:ataalamou-larabia-3_1355469c_130512208_191113_2107_41.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"أَحَبَّ/يُـحِبُّ","aimer","[sound:ataalamou-larabia-3_1355469c_130512209_191113_2107_47.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"عَلَّمَ/يُعَلِّمُ","enseigner","[sound:ataalamou-larabia-3_1355469c_130512210_191113_2107_58.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"مَرَّةٌ/مَرّاتٌ","fois","[sound:ataalamou-larabia-3_1355469c_130512211_191113_2108_05.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"يَدٌ/أَيْدٍ","main(s)","[sound:ataalamou-larabia-3_1355469c_130512212_191113_2108_13.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"دارَ/يَدورُ","aller d'un endroit à un autre","[sound:ataalamou-larabia-3_1355469c_130512213_191113_2108_19.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"صَحْفَةٌ","assiette","[sound:ataalamou-larabia-3_1355469c_130512214_191113_2108_25.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"مِنْ هُنا وَهُناكَ","de-ci de-là","[sound:ataalamou-larabia-3_1355469c_130512215_191113_2108_38.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"كَثيرٌ","nombreux, beaucoup","[sound:ataalamou-larabia-3_1355469c_130512216_191113_2108_57.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"كَيْفَ","comment","[sound:ataalamou-larabia-3_1355469c_130512217_191113_2109_08.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"كُلُّ شَيْءٍ","toute chose","[sound:ataalamou-larabia-3_1355469c_130512218_191113_2109_22.mp3]","Ataalamou_l'arabia_(3)::01_Tableau_1"
"حَلاّقٌ","coiffeur","[sound:ataalamou-larabia-3_1355469c_130512327_191114_1950_44.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"ذاتَ يَومٍ","un jour","[sound:ataalamou-larabia-3_1355469c_130512328_191114_1950_52.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"قَدْ","certes","[sound:ataalamou-larabia-3_1355469c_130512329_191114_1951_01.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"طالَ/يَطولُ","pousser","[sound:ataalamou-larabia-3_1355469c_130512330_191114_1951_10.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"شَعْرٌ","cheveux","[sound:ataalamou-larabia-3_1355469c_130512331_191114_1951_15.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"رَأْسٌ","tête","[sound:ataalamou-larabia-3_1355469c_130512332_191114_1951_21.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"عَلَيْكَ","il faut que tu","[sound:ataalamou-larabia-3_1355469c_130512333_191114_1951_29.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"ذَهَبَ/يَذْهَبُ","aller","[sound:ataalamou-larabia-3_1355469c_130512334_191114_1951_32.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"عِنْدَ","chez/au moment de","[sound:ataalamou-larabia-3_1355469c_130512335_191114_1951_38.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"رافَقَ/يُرافِقُ","accompagner","[sound:ataalamou-larabia-3_1355469c_130512336_191114_1951_42.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"عَرَفَ/يَعْرِفُ","connaître","[sound:ataalamou-larabia-3_1355469c_130512337_191114_1955_55.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"رَحَّبَ/يُرَحِّبُ","accueillir","[sound:ataalamou-larabia-3_1355469c_130512338_200328_1559_19.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"جَلَسَ/يَجْلِسُ","s’asseoir","[sound:ataalamou-larabia-3_1355469c_130512339_191114_1952_10.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"انْتَظَرَ/يَنْتَظِرُ","attendre","[sound:ataalamou-larabia-3_1355469c_130512340_191114_1952_15.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"دَوْرٌ","tour","[sound:ataalamou-larabia-3_1355469c_130512341_191114_1952_26.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"أَخَذَ/يَأْخُذُ","أَخَذَ + مُضارعٌ = commencer","[sound:ataalamou-larabia-3_1355469c_130512342_191114_1952_31.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"قَالَ/يَقُولُ","dire","[sound:ataalamou-larabia-3_tableau2_dire.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"أَجالَ/يُـجيلُ","promener","[sound:ataalamou-larabia-3_1355469c_130512343_191114_1952_40.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"أَنْـحاءٌ","de tous côtés","[sound:ataalamou-larabia-3_1355469c_130512344_191114_1952_49.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"بَصَرٌ","regard","[sound:ataalamou-larabia-3_1355469c_130512345_191114_1953_32.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"دُكّانٌ","magasin","[sound:ataalamou-larabia-3_1355469c_130512346_191114_1953_38.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"نَظيفٌ","propre","[sound:ataalamou-larabia-3_1355469c_130512347_191114_1953_44.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"ثُبِّتَ","être accroché (participe passé)","[sound:ataalamou-larabia-3_1355469c_130512348_191114_1953_49.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"جِدارٌ/جُدْرانٌ","mur(s)","[sound:ataalamou-larabia-3_1355469c_130512349_191114_1953_54.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"مِرْآةٌ/مَرايا","miroir(s)","[sound:ataalamou-larabia-3_1355469c_130512350_191114_1953_59.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"عَديدٌ","nombreux","[sound:ataalamou-larabia-3_1355469c_130512351_191114_1954_08.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"رَفٌّ/رُفوفٌ","étagère(s)","[sound:ataalamou-larabia-3_1355469c_130512352_191114_1954_14.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"وَضَعَ/يَضَعُ","poser, mettre","[sound:ataalamou-larabia-3_1355469c_130512354_191114_1954_21.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"مِنْديلٌ/مَناديلُ","serviette(s)","[sound:ataalamou-larabia-3_1355469c_130512355_191114_1954_27.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"قارورَةٌ/قَواريرُ","bouteille(s)","[sound:ataalamou-larabia-3_1355469c_130512356_191114_1954_31.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"عِطْرٌ","parfum","[sound:ataalamou-larabia-3_1355469c_130512357_191114_1954_36.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"جاءَ/يَـجيءُ","venir","[sound:ataalamou-larabia-3_1355469c_130512358_191114_1954_45.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"ثُمَّ","ensuite","[sound:ataalamou-larabia-3_1355469c_130512359_191114_1955_01.mp3]","Ataalamou_l'arabia_(3)::02_Tableau_2"
"لَـمّا","lorsque","[sound:ataalamou-larabia-3_1355469c_130512473_191114_2125_24.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"بَلَغَ/يَبْلُغُ","atteindre","[sound:ataalamou-larabia-3_1355469c_130512474_191114_2125_28.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"عُمُرٌ","âge","[sound:ataalamou-larabia-3_1355469c_130512475_191114_2125_33.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"أَمَرَ/يَأْمُرُ","ordonner","[sound:ataalamou-larabia-3_1355469c_130512476_191114_2125_40.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"دُعاءٌ/أَدْعِيَةٌ","invocation(s)","[sound:ataalamou-larabia-3_1355469c_130512477_191114_2125_52.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"حَفِظَ/يَحْفَظُ","mémoriser","[sound:ataalamou-larabia-3_1355469c_130512478_191114_2125_58.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"سورَةٌ/سُوَرٌ","sourate(s)","[sound:ataalamou-larabia-3_1355469c_130512479_191114_2126_05.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"تَكَلَّمَ/يَتَكَلَّمُ","parler","[sound:ataalamou-larabia-3_1355469c_130512480_191114_2126_12.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"النَّوْمُ","le coucher","[sound:ataalamou-larabia-3_1355469c_130512481_191114_2126_18.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"قَصَّ/يَقُصُّ","raconter","[sound:ataalamou-larabia-3_1355469c_130512482_191114_2126_25.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"قِصَّةٌ/قِصَصٌ","histoire(s)","[sound:ataalamou-larabia-3_1355469c_130512483_191114_2126_33.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"سَـمِعَ/يَسْمَعُ","écouter","[sound:ataalamou-larabia-3_1355469c_130512484_191114_2126_38.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"شَوْقٌ","envie","[sound:ataalamou-larabia-3_1355469c_130512485_191114_2126_47.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"رَغْبَةٌ","exaltation","[sound:ataalamou-larabia-3_1355469c_130512487_191114_2126_53.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"بَدَأَ/يَبْدَأُ","commencer","[sound:ataalamou-larabia-3_1355469c_130512488_191114_2126_59.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"قامَ/يَقومُ","se tenir","[sound:ataalamou-larabia-3_1355469c_130512489_191114_2127_06.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"صَفٌّ/صُفوفٌ","rang(s)","[sound:ataalamou-larabia-3_1355469c_130512490_191114_2127_14.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"طِفْلٌ/أَطْفالٌ","enfant(s)","[sound:ataalamou-larabia-3_1355469c_130512491_191114_2127_19.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"خَلْفَ","derrière","[sound:ataalamou-larabia-3_1355469c_130512492_191114_2127_24.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"أَكْمَلَ/يُكْمِلُ","compléter","[sound:ataalamou-larabia-3_1355469c_130512493_191114_2127_27.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"الآنَ","maintenant","[sound:ataalamou-larabia-3_1355469c_130512494_191114_2127_34.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"حافَظَ/يـُحافِظُ","faire attention","[sound:ataalamou-larabia-3_1355469c_130512495_191114_2127_40.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"تَرَكَ/يَتْرُكُ","délaisser","[sound:ataalamou-larabia-3_1355469c_130512496_191114_2127_44.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"مُسافِرٌ","voyageur","[sound:ataalamou-larabia-3_1355469c_130512497_191114_2127_52.mp3]","Ataalamou_l'arabia_(3)::03_Tableau_3"
"زارَ/يَزورُ","visiter","[sound:ataalamou-larabia-3_1355469c_130512582_191117_1316_22.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"سوقٌ","marché","[sound:ataalamou-larabia-3_1355469c_130512583_191117_1316_30.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"بَلَدٌ/بِلادٌ","ville, pays","[sound:ataalamou-larabia-3_1355469c_130512584_191117_1316_37.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"صَديقٌ/أَصْدِقاءُ","ami(s)","[sound:ataalamou-larabia-3_1355469c_130512585_191117_1316_44.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"أَخٌ/إِخْوانٌ","frère(s)","[sound:ataalamou-larabia-3_1355469c_130512586_191117_1316_52.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"غَريبٌ","étranger","[sound:ataalamou-larabia-3_1355469c_130512587_191117_1317_03.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"جَديدٌ","nouveau","[sound:ataalamou-larabia-3_1355469c_130512588_191117_1317_11.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"طَريقٌ/طُرُقٌ","route(s)","[sound:ataalamou-larabia-3_1355469c_130512589_191117_1317_26.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"تَعالَ","viens !","[sound:ataalamou-larabia-3_1355469c_130512591_191117_1317_34.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"غَيرُ","n'être pas","[sound:ataalamou-larabia-3_1355469c_130512592_191117_1317_42.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"بَعيدٌ","loin","[sound:ataalamou-larabia-3_1355469c_130512593_191117_1317_48.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"نَسِيَ/يَنْسى","oublier","[sound:ataalamou-larabia-3_1355469c_130512594_191117_1317_59.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"دُخولٌ","entrée","[sound:ataalamou-larabia-3_1355469c_130512595_191117_1318_15.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"لا إِلهَ","il n’y a pas de divinité","[sound:ataalamou-larabia-3_1355469c_130512596_191117_1318_31.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"إِلّا","sauf","[sound:ataalamou-larabia-3_1355469c_130512597_191117_1319_19.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"وَحْدَهُ لا شَريكَ لَهُ","il est unique sans associé","[sound:ataalamou-larabia-3_1355469c_130512598_191117_1319_31.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"لَهُ الـمُلْكُ","à Lui la royauté","[sound:ataalamou-larabia-3_1355469c_130512599_191117_1319_41.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"لَهُ الـحَمْدُ","à Lui la louange","[sound:ataalamou-larabia-3_1355469c_130512600_191117_1319_48.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"أَحْيا/يُحْيي","donner la vie","[sound:ataalamou-larabia-3_1355469c_130512601_191117_1320_03.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"أَماتَ/يـُميتُ","donner la mort","[sound:ataalamou-larabia-3_1355469c_130512602_191117_1320_10.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"حَيٌّ","vivant","[sound:ataalamou-larabia-3_1355469c_130512603_191117_1320_24.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"الـخَيْرُ","le bien","[sound:ataalamou-larabia-3_1355469c_130512604_191117_1320_33.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"قَديرٌ","capable","[sound:ataalamou-larabia-3_1355469c_130512605_191117_1320_40.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"جَـميلٌ","beau","[sound:ataalamou-larabia-3_1355469c_130512606_191117_1320_48.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"فاكِهَةٌ/فَواكِهُ","fruit(s)","[sound:ataalamou-larabia-3_1355469c_130512607_191117_1320_57.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"بُرْتُقالٌ","orange","[sound:ataalamou-larabia-3_1355469c_130512608_191117_1321_10.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"مَوْزٌ","banane","[sound:ataalamou-larabia-3_1355469c_130512609_191117_1321_17.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"مِشْمِشَةٌ","abricot","[sound:ataalamou-larabia-3_1355469c_130512610_191117_1321_23.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"غَشَّ/يَغُشُّ","tricher","[sound:ataalamou-larabia-3_1355469c_130512611_191117_1321_39.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"وَرَقٌ/أَوْراقٌ","feuille(s)","[sound:ataalamou-larabia-3_1355469c_130512612_191117_1321_47.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"قَلَمُ رَصاصٍ","crayon","[sound:ataalamou-larabia-3_1355469c_130512613_191117_1321_54.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"بَيْتٌ/بُيوتٌ","maison(s)","[sound:ataalamou-larabia-3_1355469c_130512614_191117_1322_01.mp3]","Ataalamou_l'arabia_(3)::04_Tableau_4"
"مَأْدُبَةٌ","festin","[sound:ataalamou-larabia-3_1355469c_130512655_191117_1322_30.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"رَجَعَ/يَرْجِعُ","revenir","[sound:ataalamou-larabia-3_1355469c_130512656_191117_1322_40.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"فَرِحَ/يَفْرَحُ","être joyeux","[sound:ataalamou-larabia-3_1355469c_130512657_191117_1322_48.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"أَهْلٌ","gens, membres de","[sound:ataalamou-larabia-3_1355469c_130512658_191117_1322_53.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"جِدًّا","très, beaucoup","[sound:ataalamou-larabia-3_1355469c_130512659_191117_1323_01.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"صَنَعَ/يَصْنَعُ","faire, préparer","[sound:ataalamou-larabia-3_1355469c_130512660_191117_1323_09.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"طَعامٌ","repas, nourriture","[sound:ataalamou-larabia-3_1355469c_130512661_191117_1323_25.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"الأَقارِبُ","les proches","[sound:ataalamou-larabia-3_1355469c_130512662_191117_1323_34.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"قَرْيَةٌ","village, ville","[sound:ataalamou-larabia-3_1355469c_130512663_191117_1323_44.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"نَصَبَ/يَنْصِبُ","dresser","[sound:ataalamou-larabia-3_1355469c_130512664_191117_1323_58.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"مائِدَةٌ","table","[sound:ataalamou-larabia-3_1355469c_130512665_191117_1324_08.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"العَشاءُ","le repas du soir","[sound:ataalamou-larabia-3_1355469c_130512666_191117_1324_17.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"إِبْريقٌ/أَباريقُ","cruche(s)","[sound:ataalamou-larabia-3_1355469c_130512667_191117_1324_24.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"ماءٌ","eau","[sound:ataalamou-larabia-3_1355469c_130512668_191117_1324_32.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"غَسْلٌ","lavage","[sound:ataalamou-larabia-3_1355469c_130512670_191117_1324_40.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"صابونٌ","savon","[sound:ataalamou-larabia-3_1355469c_130512671_191117_1324_48.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"مِنْشَفَةٌ","serviette","[sound:ataalamou-larabia-3_1355469c_130512672_191117_1325_00.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"ما هِيَ إِلّا","il n’y a pas eu","[sound:ataalamou-larabia-3_1355469c_130512673_191117_1325_05.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"ساعَةٌ","une heure","[sound:ataalamou-larabia-3_1355469c_130512674_191117_1325_14.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"حَتّى","jusqu'à, sans que","[sound:ataalamou-larabia-3_1355469c_130512675_191117_1325_22.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"امْتَلَأَ/يَـمْتَلِئُ","se remplir","[sound:ataalamou-larabia-3_1355469c_130512676_191117_1325_34.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"ضَيْفٌ/ضُيوفٌ","invité(s)","[sound:ataalamou-larabia-3_1355469c_130512677_191117_1325_42.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"اسْتَقْبَلَ/يَسْتَقْبِلُ","accueillir","[sound:ataalamou-larabia-3_1355469c_130512678_191117_1325_46.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"حَضَرَ/يَـحْضُرُ","être présent, être prêt","[sound:ataalamou-larabia-3_1355469c_130512680_191117_1325_54.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"صائِمٌ","jeûneur","[sound:ataalamou-larabia-3_1355469c_130512681_191117_1326_02.mp3]","Ataalamou_l'arabia_(3)::05_Tableau_5"
"حِـمارٌ","âne","[sound:ataalamou-larabia-3_1355469c_130512731_191117_1311_08.mp3]","Ataalamou_l'arabia_(3)::06_Tableau_6"
"اشْتَرى/يَشْتَري","acheter","[sound:ataalamou-larabia-3_1355469c_130512732_191117_1311_23.mp3]","Ataalamou_l'arabia_(3)::06_Tableau_6"
"رَبَطَ/يَرْبِطُ","attacher","[sound:ataalamou-larabia-3_1355469c_130512733_191117_1311_28.mp3]","Ataalamou_l'arabia_(3)::06_Tableau_6"
